orbit	protein	count
0	P38715	17432
0	P53228	7504
0	P25373	17546
0	Q08749	15798
0	P89113	4192
0	P22943	23264
0	P38889	10440
0	P38230	12307
0	P27882	10870
0	P40553	12930
0	P38636	12075
0	P36775	41476
0	P38067	5370
0	P38205	29898
0	P38013	32947
0	P38720	33451
0	P43565	15990
0	P19880	22
0	Q07824	17720
0	P33748	3531
0	Q12055	22059
0	Q00582	19130
0	P31378	12334
0	P47137	17573
0	P00431	23736
0	Q12458	13930
0	Q04432	14401
0	Q12438	15001
0	P38699	8069
0	P12611	18632
0	P47140	18072
0	P20604	18533
0	P36152	13752
0	P14065	4298
0	P11412	19607
0	P11792	23194
0	P53938	11104
0	P34078	27209
0	P24814	23325
0	P32642	13501
0	P53615	9590
0	P36077	6693
0	Q01476	19950
0	P38072	11324
0	P50946	14293
0	Q07527	13844
0	P38315	7348
0	P36088	5341
0	P41921	16752
0	Q03533	24805
0	Q03497	42900
0	P32317	16450
0	P00445	32251
0	P34220	13542
0	P23833	17527
0	P33749	8931
0	P38623	20064
0	P52923	6303
0	Q02784	20253
0	P27466	26338
0	P25364	13997
0	P39676	48764
0	P17695	17899
0	Q96VH4	7179
0	P25372	18964
0	Q12172	8859
0	P46683	16678
0	P35169	31285
0	P47170	19173
0	P53879	19124
0	P32485	38395
0	P53214	9587
0	P53978	13711
0	P34227	16123
0	Q07923	5810
0	Q04792	14542
0	P48361	35749
0	Q06630	23757
0	P29509	22077
0	P22517	24155
0	P36060	28173
0	P33751	14144
0	P37261	570
0	Q12329	42166
0	P38345	18073
0	P40029	16528
0	P54783	14680
0	P53169	11770
0	P32477	14559
0	Q06892	11008
0	Q07551	14810
0	Q12181	6202
0	P38068	18706
0	P38820	22466
0	P38816	15510
0	P53290	15711
0	Q12154	27395
0	P40554	12514
0	Q12123	9203
0	Q08952	11964
0	Q07540	13222
0	Q06151	23195
0	Q05948	7849
0	Q05515	22176
0	Q04925	16700
0	Q04120	10422
0	Q03214	6658
0	P53127	9999
0	P40581	20551
0	P38143	13043
0	P36014	9755
0	P34760	50465
0	P32561	30822
0	P32339	10089
0	P25566	6961
0	P15202	12834
0	P06115	13793
0	Q12458	13930
0	P29509	22077
0	Q05515	22176
0	Q06630	23757
0	P53228	7504
0	P27882	10870
0	P53214	9587
0	P15202	12834
0	Q04925	16700
0	Q12329	42166
0	P27466	26338
0	P53127	9999
0	P11412	19607
0	P53879	19124
0	Q00582	19130
0	P54783	14680
0	Q07824	17720
0	P50946	14293
0	P53938	11104
0	P34760	50465
0	P19880	22
0	P47170	19173
0	P00445	32251
0	P47141	14972
0	P47140	18072
0	P47137	17573
0	P31378	12334
0	P46683	16678
0	Q08952	11964
0	Q06892	11008
0	P12611	18632
0	P53615	9590
0	Q03533	24805
0	P41921	16752
0	P89113	4192
0	Q04792	14542
0	P22517	24155
0	P52923	6303
0	Q03214	6658
0	P38636	12075
0	P40202	11890
0	P33748	3531
0	P34227	16123
0	P34220	13542
0	P38205	29898
0	P36775	41476
0	Q12172	8859
0	Q01476	19950
0	P14065	4298
0	Q12108	6167
0	P40553	12930
0	P40554	12514
0	P38889	10440
0	P11792	23194
0	P38720	33451
0	P38699	8069
0	P25372	18964
0	P25364	13997
0	P38820	22466
0	P38816	15510
0	P38715	17432
0	P37261	570
0	P25373	17546
0	P25566	6961
0	Q02784	20253
0	Q08749	15798
0	P38230	12307
0	P23833	17527
0	P38072	11324
0	P38068	18706
0	P38067	5370
0	Q07551	14810
0	Q07527	13844
0	Q12154	27395
0	P20604	18533
0	P36060	28173
0	P34078	27209
0	Q12438	15001
0	P36077	6693
0	P36088	5341
0	P33749	8931
0	Q03497	42900
0	P36014	9755
0	P32642	13501
0	P22943	23264
0	P43565	15990
0	Q12055	22059
0	P00431	23736
0	P40581	20551
0	P40029	16528
0	Q96VH4	7179
0	P32317	16450
0	P00447	16871
0	P38143	13043
0	P38315	7348
0	Q07923	5810
0	P39676	48764
0	Q04120	10422
0	P53290	15711
0	P48361	35749
0	P06115	13793
0	P24814	23325
0	P35169	31285
0	P53169	11770
0	P38623	20064
0	Q05948	7849
0	P32477	14559
0	P32339	10089
0	P32485	38395
0	Q04432	14401
0	P17695	17899
0	P38013	32947
0	P23542	21663
1	P38715	228
1	P53228	63
1	P25373	181
1	Q08749	410
1	P89113	16
1	P22943	281
1	P38889	826
1	P38230	75
1	P27882	180
1	P40553	105
1	P38636	30
1	P36775	16872
1	P38067	21
1	P38205	1210
1	P38013	2522
1	P38720	2763
1	P43565	816
1	P19880	10
1	Q07824	2263
1	P33748	54
1	Q12055	789
1	Q00582	1128
1	P31378	178
1	P47137	305
1	P00431	5577
1	Q12458	85
1	Q04432	55
1	Q12438	43
1	P38699	11
1	P12611	167
1	P47140	61
1	P20604	3342
1	P36152	359
1	P14065	10
1	P11412	126
1	P11792	1243
1	P53938	12
1	P34078	821
1	P24814	2011
1	P32642	265
1	P53615	22
1	P36077	21
1	Q01476	1001
1	P38072	80
1	P50946	93
1	Q07527	117
1	P38315	9
1	P36088	10
1	P41921	121
1	Q03533	676
1	Q03497	19536
1	P32317	29
1	P00445	1526
1	P34220	252
1	P23833	119
1	P33749	281
1	P38623	3435
1	P52923	7
1	Q02784	554
1	P27466	16327
1	P25364	138
1	P39676	3294
1	P17695	543
1	Q96VH4	2
1	P25372	859
1	Q12172	36
1	P46683	79
1	P35169	12270
1	P47170	717
1	P53879	1504
1	P32485	29802
1	P53214	15
1	P53978	594
1	P34227	567
1	Q07923	21
1	Q04792	127
1	P48361	1606
1	Q06630	2945
1	P29509	593
1	P22517	2824
1	P36060	1661
1	P33751	84
1	P37261	1
1	Q12329	5353
1	P38345	43
1	P40029	86
1	P54783	973
1	P53169	250
1	P32477	57
1	Q06892	45
1	Q07551	119
1	Q12181	130
1	P38068	203
1	P38820	1584
1	P38816	38
1	P53290	570
1	Q12154	3154
1	P40554	58
1	Q12123	41
1	Q08952	10
1	Q07540	187
1	Q06151	304
1	Q05948	8
1	Q05515	419
1	Q04925	42
1	Q04120	258
1	Q03214	46
1	P53127	68
1	P40581	546
1	P38143	86
1	P36014	8
1	P34760	5110
1	P32561	3459
1	P32339	2
1	P25566	63
1	P15202	191
1	P06115	94
1	Q12458	85
1	P29509	593
1	Q05515	419
1	Q06630	2945
1	P53228	63
1	P27882	180
1	P53214	15
1	P15202	191
1	Q04925	42
1	Q12329	5353
1	P27466	16327
1	P53127	68
1	P11412	126
1	P53879	1504
1	Q00582	1128
1	P54783	973
1	Q07824	2263
1	P50946	93
1	P53938	12
1	P34760	5110
1	P19880	10
1	P47170	717
1	P00445	1526
1	P47141	469
1	P47140	61
1	P47137	305
1	P31378	178
1	P46683	79
1	Q08952	10
1	Q06892	45
1	P12611	167
1	P53615	22
1	Q03533	676
1	P41921	121
1	P89113	16
1	Q04792	127
1	P22517	2824
1	P52923	7
1	Q03214	46
1	P38636	30
1	P40202	594
1	P33748	54
1	P34227	567
1	P34220	252
1	P38205	1210
1	P36775	16872
1	Q12172	36
1	Q01476	1001
1	P14065	10
1	Q12108	33
1	P40553	105
1	P40554	58
1	P38889	826
1	P11792	1243
1	P38720	2763
1	P38699	11
1	P25372	859
1	P25364	138
1	P38820	1584
1	P38816	38
1	P38715	228
1	P37261	1
1	P25373	181
1	P25566	63
1	Q02784	554
1	Q08749	410
1	P38230	75
1	P23833	119
1	P38072	80
1	P38068	203
1	P38067	21
1	Q07551	119
1	Q07527	117
1	Q12154	3154
1	P20604	3342
1	P36060	1661
1	P34078	821
1	Q12438	43
1	P36077	21
1	P36088	10
1	P33749	281
1	Q03497	19536
1	P36014	8
1	P32642	265
1	P22943	281
1	P43565	816
1	Q12055	789
1	P00431	5577
1	P40581	546
1	P40029	86
1	Q96VH4	2
1	P32317	29
1	P00447	522
1	P38143	86
1	P38315	9
1	Q07923	21
1	P39676	3294
1	Q04120	258
1	P53290	570
1	P48361	1606
1	P06115	94
1	P24814	2011
1	P35169	12270
1	P53169	250
1	P38623	3435
1	Q05948	8
1	P32477	57
1	P32339	2
1	P32485	29802
1	Q04432	55
1	P17695	543
1	P38013	2522
1	P23542	659
2	P38715	10
2	P53228	28
2	P25373	14
2	Q08749	31
2	P89113	2
2	P22943	10
2	P38889	57
2	P38230	23
2	P27882	28
2	P40553	30
2	P38636	14
2	P36775	218
2	P38067	9
2	P38205	110
2	P38013	101
2	P38720	53
2	P43565	54
2	Q07824	30
2	P33748	12
2	Q12055	32
2	Q00582	66
2	P31378	10
2	P47137	48
2	P00431	111
2	Q12458	14
2	Q04432	7
2	Q12438	10
2	P38699	18
2	P12611	11
2	P47140	40
2	P20604	68
2	P36152	4
2	P14065	3
2	P11412	10
2	P11792	93
2	P53938	11
2	P34078	27
2	P24814	40
2	P32642	35
2	P53615	2
2	P36077	13
2	Q01476	34
2	P38072	36
2	P50946	14
2	Q07527	16
2	P38315	8
2	P36088	7
2	P41921	12
2	Q03533	84
2	Q03497	215
2	P32317	4
2	P00445	71
2	P34220	22
2	P23833	10
2	P33749	29
2	P38623	77
2	Q02784	29
2	P27466	83
2	P25364	8
2	P39676	83
2	P17695	36
2	Q96VH4	3
2	P25372	17
2	Q12172	3
2	P46683	4
2	P35169	235
2	P47170	120
2	P53879	13
2	P32485	1203
2	P53214	11
2	P53978	54
2	P34227	2
2	Q07923	3
2	Q04792	11
2	P48361	144
2	Q06630	35
2	P29509	23
2	P22517	70
2	P36060	81
2	P33751	2
2	Q12329	150
2	P38345	2
2	P40029	22
2	P54783	10
2	P53169	41
2	P32477	10
2	Q06892	1
2	Q07551	8
2	Q12181	2
2	P38068	23
2	P38820	83
2	P38816	8
2	P53290	70
2	Q12154	56
2	P40554	1
2	Q12123	6
2	Q08952	1
2	Q07540	6
2	Q06151	27
2	Q05948	6
2	Q05515	91
2	Q04925	4
2	Q04120	13
2	Q03214	12
2	P53127	1
2	P40581	35
2	P38143	33
2	P36014	7
2	P34760	73
2	P32561	193
2	P32339	1
2	P15202	7
2	P06115	10
2	Q12458	14
2	P29509	23
2	Q05515	91
2	Q06630	35
2	P53228	28
2	P27882	28
2	P53214	11
2	P15202	7
2	Q04925	4
2	Q12329	150
2	P27466	83
2	P53127	1
2	P11412	10
2	P53879	13
2	Q00582	66
2	P54783	10
2	Q07824	30
2	P50946	14
2	P53938	11
2	P34760	73
2	P47170	120
2	P00445	71
2	P47141	22
2	P47140	40
2	P47137	48
2	P31378	10
2	P46683	4
2	Q08952	1
2	Q06892	1
2	P12611	11
2	P53615	2
2	Q03533	84
2	P41921	12
2	P89113	2
2	Q04792	11
2	P22517	70
2	Q03214	12
2	P38636	14
2	P40202	17
2	P33748	12
2	P34227	2
2	P34220	22
2	P38205	110
2	P36775	218
2	Q12172	3
2	Q01476	34
2	P14065	3
2	Q12108	9
2	P40553	30
2	P40554	1
2	P38889	57
2	P11792	93
2	P38720	53
2	P38699	18
2	P25372	17
2	P25364	8
2	P38820	83
2	P38816	8
2	P38715	10
2	P25373	14
2	Q02784	29
2	Q08749	31
2	P38230	23
2	P23833	10
2	P38072	36
2	P38068	23
2	P38067	9
2	Q07551	8
2	Q07527	16
2	Q12154	56
2	P20604	68
2	P36060	81
2	P34078	27
2	Q12438	10
2	P36077	13
2	P36088	7
2	P33749	29
2	Q03497	215
2	P36014	7
2	P32642	35
2	P22943	10
2	P43565	54
2	Q12055	32
2	P00431	111
2	P40581	35
2	P40029	22
2	Q96VH4	3
2	P32317	4
2	P00447	53
2	P38143	33
2	P38315	8
2	Q07923	3
2	P39676	83
2	Q04120	13
2	P53290	70
2	P48361	144
2	P06115	10
2	P24814	40
2	P35169	235
2	P53169	41
2	P38623	77
2	Q05948	6
2	P32477	10
2	P32339	1
2	P32485	1203
2	Q04432	7
2	P17695	36
2	P38013	101
2	P23542	9
3	P38715	27
3	P25373	40
3	Q08749	35
3	P89113	8
3	P22943	39
3	P38889	2941
3	P38230	24
3	P27882	30
3	P40553	31
3	P38636	24
3	P36775	42
3	P38067	12
3	P38205	84
3	P38013	30
3	P38720	68
3	P43565	39
3	P19880	253
3	Q07824	11
3	P33748	757
3	Q12055	121
3	Q00582	7
3	P31378	40
3	P47137	27
3	P00431	127
3	Q12458	31
3	Q04432	43
3	Q12438	47
3	P38699	46
3	P12611	48
3	P47140	29
3	P20604	27
3	P36152	104
3	P14065	11
3	P11412	65
3	P11792	45
3	P53938	53
3	P34078	121
3	P24814	96
3	P32642	57
3	P53615	30
3	P36077	12
3	Q01476	41
3	P38072	10
3	P50946	70
3	Q07527	58
3	P38315	14
3	P36088	9
3	P41921	63
3	Q03533	16
3	Q03497	87
3	P32317	82
3	P00445	29
3	P34220	53
3	P23833	56
3	P33749	1089
3	P38623	33
3	P52923	23
3	Q02784	64
3	P27466	7
3	P25364	3499
3	P39676	127
3	P17695	63
3	Q96VH4	28
3	P25372	51
3	Q12172	1013
3	P46683	47
3	P35169	95
3	P47170	9
3	P53879	74
3	P32485	105
3	P53214	53
3	P53978	35
3	P34227	46
3	Q07923	34
3	Q04792	26
3	P48361	46
3	Q06630	77
3	P29509	66
3	P22517	49
3	P36060	77
3	P33751	127
3	P37261	7
3	Q12329	64
3	P38345	69
3	P40029	49
3	P54783	44
3	P53169	32
3	P32477	32
3	Q06892	35
3	Q07551	32
3	Q12181	44
3	P38068	39
3	P38820	58
3	P38816	60
3	P53290	14
3	Q12154	79
3	P40554	45
3	Q12123	34
3	Q08952	64
3	Q07540	55
3	Q06151	66
3	Q05948	34
3	Q05515	24
3	Q04925	54
3	Q04120	43
3	Q03214	568
3	P53127	542
3	P40581	76
3	P38143	16
3	P36014	17
3	P34760	142
3	P32561	303
3	P32339	26
3	P25566	17
3	P15202	42
3	P06115	40
3	Q12458	31
3	P29509	66
3	Q05515	24
3	Q06630	77
3	P27882	30
3	P53214	53
3	P15202	42
3	Q04925	54
3	Q12329	64
3	P27466	7
3	P53127	542
3	P11412	65
3	P53879	74
3	Q00582	7
3	P54783	44
3	Q07824	11
3	P50946	70
3	P53938	53
3	P34760	142
3	P19880	253
3	P47170	9
3	P00445	29
3	P47141	42
3	P47140	29
3	P47137	27
3	P31378	40
3	P46683	47
3	Q08952	64
3	Q06892	35
3	P12611	48
3	P53615	30
3	Q03533	16
3	P41921	63
3	P89113	8
3	Q04792	26
3	P22517	49
3	P52923	23
3	Q03214	568
3	P38636	24
3	P40202	69
3	P33748	757
3	P34227	46
3	P34220	53
3	P38205	84
3	P36775	42
3	Q12172	1013
3	Q01476	41
3	P14065	11
3	Q12108	8
3	P40553	31
3	P40554	45
3	P38889	2941
3	P11792	45
3	P38720	68
3	P38699	46
3	P25372	51
3	P25364	3499
3	P38820	58
3	P38816	60
3	P38715	27
3	P37261	7
3	P25373	40
3	P25566	17
3	Q02784	64
3	Q08749	35
3	P38230	24
3	P23833	56
3	P38072	10
3	P38068	39
3	P38067	12
3	Q07551	32
3	Q07527	58
3	Q12154	79
3	P20604	27
3	P36060	77
3	P34078	121
3	Q12438	47
3	P36077	12
3	P36088	9
3	P33749	1089
3	Q03497	87
3	P36014	17
3	P32642	57
3	P22943	39
3	P43565	39
3	Q12055	121
3	P00431	127
3	P40581	76
3	P40029	49
3	Q96VH4	28
3	P32317	82
3	P00447	60
3	P38143	16
3	P38315	14
3	Q07923	34
3	P39676	127
3	Q04120	43
3	P53290	14
3	P48361	46
3	P06115	40
3	P24814	96
3	P35169	95
3	P53169	32
3	P38623	33
3	Q05948	34
3	P32477	32
3	P32339	26
3	P32485	105
3	Q04432	43
3	P17695	63
3	P38013	30
3	P23542	46
5	P38715	787
5	P22943	1
5	P38889	294
5	P40553	1145
5	P36775	137
5	P38205	7
5	P38013	16
5	P43565	21
5	P19880	222
5	Q07824	72
5	P33748	60
5	Q12055	801
5	Q00582	11
5	P47137	4
5	P00431	806
5	Q12458	430
5	P38699	1287
5	P12611	1
5	P20604	10
5	P14065	2
5	P11792	65
5	P34078	49
5	P24814	780
5	P32642	926
5	Q01476	1265
5	P38315	251
5	P41921	20
5	Q03497	18
5	P00445	1
5	P33749	1275
5	P38623	10
5	Q02784	2
5	P27466	2158
5	P25364	6
5	P39676	2
5	P17695	2
5	Q12172	21
5	P35169	97
5	P47170	2158
5	P32485	428
5	P53978	945
5	P48361	116
5	Q06630	2
5	P29509	2
5	P22517	1957
5	P36060	3
5	Q12329	1670
5	P40029	2
5	P53169	1431
5	P38068	948
5	P38820	4
5	P53290	26
5	Q12154	51
5	Q06151	527
5	Q05515	29
5	Q04925	171
5	Q04120	1
5	Q03214	21
5	P53127	8
5	P40581	712
5	P38143	1734
5	P34760	25
5	P32561	2093
5	P25566	54
5	P06115	3
5	Q12458	430
5	P29509	2
5	Q05515	29
5	Q06630	2
5	Q04925	171
5	Q12329	1670
5	P27466	2158
5	P53127	8
5	Q00582	11
5	Q07824	72
5	P34760	25
5	P19880	222
5	P47170	2158
5	P00445	1
5	P47137	4
5	P12611	1
5	P41921	20
5	P22517	1957
5	Q03214	21
5	P40202	5
5	P33748	60
5	P38205	7
5	P36775	137
5	Q12172	21
5	Q01476	1265
5	P14065	2
5	P40553	1145
5	P38889	294
5	P11792	65
5	P38699	1287
5	P25364	6
5	P38820	4
5	P38715	787
5	P25566	54
5	Q02784	2
5	P38068	948
5	Q12154	51
5	P20604	10
5	P36060	3
5	P34078	49
5	P33749	1275
5	Q03497	18
5	P32642	926
5	P22943	1
5	P43565	21
5	Q12055	801
5	P00431	806
5	P40581	712
5	P40029	2
5	P00447	11
5	P38143	1734
5	P38315	251
5	P39676	2
5	Q04120	1
5	P53290	26
5	P48361	116
5	P06115	3
5	P24814	780
5	P35169	97
5	P53169	1431
5	P38623	10
5	P32485	428
5	P17695	2
5	P38013	16
6	P38715	1482
6	P25373	422
6	P22943	451
6	P38889	364
6	P38230	3
6	P40553	1403
6	P36775	29
6	P38067	2
6	P38205	81
6	P38013	106
6	P38720	210
6	P43565	589
6	Q07824	47
6	P33748	72
6	Q12055	1572
6	Q00582	1
6	P31378	412
6	P47137	13
6	P00431	1471
6	Q12458	1861
6	P38699	524
6	P12611	584
6	P20604	290
6	P36152	618
6	P14065	520
6	P11412	513
6	P11792	135
6	P34078	416
6	P24814	1615
6	P32642	1412
6	P53615	51
6	Q01476	1016
6	P38072	2
6	P50946	477
6	Q07527	470
6	P38315	2042
6	P41921	541
6	Q03533	46
6	Q03497	48
6	P00445	129
6	P33749	313
6	P38623	84
6	Q02784	334
6	P27466	118
6	P25364	50
6	P39676	366
6	P17695	419
6	P46683	498
6	P35169	221
6	P47170	123
6	P32485	108
6	P53978	1524
6	P34227	600
6	Q07923	7
6	Q04792	469
6	P48361	90
6	Q06630	468
6	P29509	391
6	P22517	423
6	P36060	503
6	Q12329	644
6	P40029	386
6	P53169	848
6	P32477	521
6	Q07551	383
6	Q12181	18
6	P38068	1316
6	P38820	201
6	P53290	53
6	Q12154	404
6	Q07540	574
6	Q06151	1735
6	Q05948	520
6	Q05515	47
6	Q04925	2100
6	Q04120	5
6	Q03214	111
6	P53127	3
6	P40581	1560
6	P38143	518
6	P34760	282
6	P32561	454
6	P25566	2233
6	P15202	1
6	P06115	43
6	Q12458	1861
6	P29509	391
6	Q05515	47
6	Q06630	468
6	P15202	1
6	Q04925	2100
6	Q12329	644
6	P27466	118
6	P53127	3
6	P11412	513
6	Q00582	1
6	Q07824	47
6	P50946	477
6	P34760	282
6	P47170	123
6	P00445	129
6	P47141	356
6	P47137	13
6	P31378	412
6	P46683	498
6	P12611	584
6	P53615	51
6	Q03533	46
6	P41921	541
6	Q04792	469
6	P22517	423
6	Q03214	111
6	P40202	368
6	P33748	72
6	P34227	600
6	P38205	81
6	P36775	29
6	Q01476	1016
6	P14065	520
6	Q12108	347
6	P40553	1403
6	P38889	364
6	P11792	135
6	P38720	210
6	P38699	524
6	P25364	50
6	P38820	201
6	P38715	1482
6	P25373	422
6	P25566	2233
6	Q02784	334
6	P38230	3
6	P38072	2
6	P38068	1316
6	P38067	2
6	Q07551	383
6	Q07527	470
6	Q12154	404
6	P20604	290
6	P36060	503
6	P34078	416
6	P33749	313
6	Q03497	48
6	P32642	1412
6	P22943	451
6	P43565	589
6	Q12055	1572
6	P00431	1471
6	P40581	1560
6	P40029	386
6	P00447	237
6	P38143	518
6	P38315	2042
6	Q07923	7
6	P39676	366
6	Q04120	5
6	P53290	53
6	P48361	90
6	P06115	43
6	P24814	1615
6	P35169	221
6	P53169	848
6	P38623	84
6	Q05948	520
6	P32477	521
6	P32485	108
6	P17695	419
6	P38013	106
6	P23542	508
26	P38715	1422
26	P53228	16
26	P22943	234
26	P38889	12764
26	P38230	109
26	P27882	15
26	P40553	1551
26	P36775	1857
26	P38067	58
26	P38205	595
26	P38013	1510
26	P38720	78
26	P43565	1023
26	P19880	8148
26	Q07824	1346
26	P33748	2918
26	Q12055	1993
26	Q00582	504
26	P47137	577
26	P00431	4171
26	Q12458	1430
26	P38699	2364
26	P12611	149
26	P47140	4
26	P20604	980
26	P14065	370
26	P11792	7061
26	P53938	7
26	P34078	869
26	P24814	4003
26	P32642	2499
26	Q01476	3425
26	P38072	45
26	P38315	961
26	P41921	638
26	Q03533	42
26	Q03497	2875
26	P00445	277
26	P33749	11512
26	P38623	546
26	Q02784	152
26	P27466	7797
26	P25364	1654
26	P39676	294
26	P17695	345
26	Q12172	3690
26	P35169	8788
26	P47170	1866
26	P32485	13102
26	P53978	1565
26	Q07923	653
26	Q04792	1
26	P48361	2171
26	Q06630	436
26	P29509	334
26	P22517	4599
26	P36060	266
26	P33751	1
26	Q12329	4410
26	P40029	169
26	P53169	1736
26	Q07551	153
26	P38068	1505
26	P38820	1344
26	P53290	3602
26	Q12154	2632
26	Q06151	1199
26	Q05515	1556
26	Q04925	748
26	Q04120	82
26	Q03214	2193
26	P53127	2165
26	P40581	1656
26	P38143	1741
26	P34760	1437
26	P32561	15118
26	P25566	499
26	P15202	3
26	P06115	1128
26	Q12458	1430
26	P29509	334
26	Q05515	1556
26	Q06630	436
26	P53228	16
26	P27882	15
26	P15202	3
26	Q04925	748
26	Q12329	4410
26	P27466	7797
26	P53127	2165
26	Q00582	504
26	Q07824	1346
26	P53938	7
26	P34760	1437
26	P19880	8148
26	P47170	1866
26	P00445	277
26	P47141	9
26	P47140	4
26	P47137	577
26	P12611	149
26	Q03533	42
26	P41921	638
26	Q04792	1
26	P22517	4599
26	Q03214	2193
26	P40202	196
26	P33748	2918
26	P38205	595
26	P36775	1857
26	Q12172	3690
26	Q01476	3425
26	P14065	370
26	P40553	1551
26	P38889	12764
26	P11792	7061
26	P38720	78
26	P38699	2364
26	P25364	1654
26	P38820	1344
26	P38715	1422
26	P25566	499
26	Q02784	152
26	P38230	109
26	P38072	45
26	P38068	1505
26	P38067	58
26	Q07551	153
26	Q12154	2632
26	P20604	980
26	P36060	266
26	P34078	869
26	P33749	11512
26	Q03497	2875
26	P32642	2499
26	P22943	234
26	P43565	1023
26	Q12055	1993
26	P00431	4171
26	P40581	1656
26	P40029	169
26	P00447	819
26	P38143	1741
26	P38315	961
26	Q07923	653
26	P39676	294
26	Q04120	82
26	P53290	3602
26	P48361	2171
26	P06115	1128
26	P24814	4003
26	P35169	8788
26	P53169	1736
26	P38623	546
26	P32485	13102
26	P17695	345
26	P38013	1510
26	P23542	7
27	P38715	1248
27	P53228	98
27	P25373	1008
27	Q08749	484
27	P89113	3796
27	P22943	3978
27	P38889	2180
27	P38230	1599
27	P27882	229
27	P40553	821
27	P38636	1068
27	P36775	230
27	P38067	446
27	P38205	290
27	P38013	1050
27	P38720	1236
27	P43565	1728
27	Q07824	2258
27	P33748	220
27	Q12055	948
27	Q00582	293
27	P31378	1849
27	P47137	612
27	P00431	2341
27	Q12458	1340
27	Q04432	2497
27	Q12438	547
27	P38699	301
27	P12611	2289
27	P47140	1953
27	P20604	1657
27	P36152	416
27	P14065	1790
27	P11412	2355
27	P11792	1173
27	P53938	1005
27	P34078	1287
27	P24814	2534
27	P32642	1236
27	P53615	3683
27	P36077	1335
27	Q01476	1199
27	P38072	178
27	P50946	631
27	Q07527	284
27	P38315	1209
27	P36088	1086
27	P41921	1084
27	Q03533	628
27	Q03497	312
27	P32317	592
27	P00445	1214
27	P34220	884
27	P23833	1225
27	P33749	445
27	P38623	389
27	P52923	1169
27	Q02784	482
27	P27466	219
27	P25364	2048
27	P39676	1533
27	P17695	921
27	Q96VH4	790
27	P25372	910
27	Q12172	683
27	P46683	1566
27	P35169	2245
27	P47170	154
27	P53879	2211
27	P32485	456
27	P53214	1495
27	P53978	1970
27	P34227	2122
27	Q07923	2963
27	Q04792	1246
27	P48361	566
27	Q06630	1089
27	P29509	1277
27	P22517	685
27	P36060	974
27	P33751	602
27	P37261	1025
27	Q12329	1729
27	P38345	1028
27	P40029	1135
27	P54783	1180
27	P53169	440
27	P32477	1571
27	Q06892	720
27	Q07551	2442
27	Q12181	731
27	P38068	902
27	P38820	649
27	P38816	601
27	P53290	239
27	Q12154	1804
27	P40554	2489
27	Q12123	1860
27	Q08952	962
27	Q07540	747
27	Q06151	1264
27	Q05948	924
27	Q05515	238
27	Q04925	3105
27	Q04120	1086
27	Q03214	709
27	P53127	827
27	P40581	1232
27	P38143	1272
27	P36014	1695
27	P34760	1309
27	P32561	896
27	P32339	2274
27	P25566	1712
27	P15202	976
27	P06115	4064
27	Q12458	1340
27	P29509	1277
27	Q05515	238
27	Q06630	1089
27	P53228	98
27	P27882	229
27	P53214	1495
27	P15202	976
27	Q04925	3105
27	Q12329	1729
27	P27466	219
27	P53127	827
27	P11412	2355
27	P53879	2211
27	Q00582	293
27	P54783	1180
27	Q07824	2258
27	P50946	631
27	P53938	1005
27	P34760	1309
27	P47170	154
27	P00445	1214
27	P47141	2748
27	P47140	1953
27	P47137	612
27	P31378	1849
27	P46683	1566
27	Q08952	962
27	Q06892	720
27	P12611	2289
27	P53615	3683
27	Q03533	628
27	P41921	1084
27	P89113	3796
27	Q04792	1246
27	P22517	685
27	P52923	1169
27	Q03214	709
27	P38636	1068
27	P40202	941
27	P33748	220
27	P34227	2122
27	P34220	884
27	P38205	290
27	P36775	230
27	Q12172	683
27	Q01476	1199
27	P14065	1790
27	Q12108	309
27	P40553	821
27	P40554	2489
27	P38889	2180
27	P11792	1173
27	P38720	1236
27	P38699	301
27	P25372	910
27	P25364	2048
27	P38820	649
27	P38816	601
27	P38715	1248
27	P37261	1025
27	P25373	1008
27	P25566	1712
27	P0CX81	1744
27	P0CX80	2145
27	Q02784	482
27	Q08749	484
27	P38230	1599
27	P23833	1225
27	P38072	178
27	P38068	902
27	P38067	446
27	Q07551	2442
27	Q07527	284
27	Q12154	1804
27	P20604	1657
27	P36060	974
27	P34078	1287
27	Q12438	547
27	P36077	1335
27	P36088	1086
27	P33749	445
27	Q03497	312
27	P36014	1695
27	P32642	1236
27	P22943	3978
27	P43565	1728
27	Q12055	948
27	P00431	2341
27	P40581	1232
27	P40029	1135
27	Q96VH4	790
27	P32317	592
27	P00447	1687
27	P38143	1272
27	P38315	1209
27	Q07923	2963
27	P39676	1533
27	Q04120	1086
27	P53290	239
27	P48361	566
27	P06115	4064
27	P24814	2534
27	P35169	2245
27	P53169	440
27	P38623	389
27	Q05948	924
27	P32477	1571
27	P32339	2274
27	P32485	456
27	Q04432	2497
27	P17695	921
27	P38013	1050
27	P23542	1883
28	P38715	113
28	P53228	1948
28	P25373	78
28	Q08749	631
28	P89113	206
28	P22943	335
28	P38889	35604
28	P38230	1087
28	P27882	172
28	P40553	142
28	P38636	87
28	P36775	867
28	P38067	795
28	P38205	268
28	P38013	1203
28	P38720	501
28	P43565	66
28	P19880	17872
28	Q07824	1279
28	P33748	29733
28	Q12055	23
28	Q00582	1685
28	P31378	267
28	P47137	1638
28	P00431	62
28	Q12458	35
28	Q04432	133
