orbit	protein	count
30	FBgn0011205	29
30	FBgn0265605	164
30	FBgn0031820	12
30	FBgn0015279	1778
30	FBgn0000565	16
30	FBgn0000565	16
30	FBgn0000565	16
30	FBgn0000422	1
30	FBgn0041100	4208
30	FBgn0041100	4208
30	FBgn0033631	158
30	FBgn0033631	158
30	FBgn0033631	158
30	FBgn0033631	158
30	FBgn0033631	158
30	FBgn0033631	158
30	FBgn0033521	8
30	FBgn0263316	1
30	FBgn0028707	16
30	FBgn0032210	159
30	FBgn0010531	20
30	FBgn0010531	20
30	FBgn0000229	822
30	FBgn0000229	822
30	FBgn0000229	822
30	FBgn0032061	81
30	FBgn0032061	81
30	FBgn0032061	81
30	FBgn0032061	81
30	FBgn0000173	149
30	FBgn0030876	2
30	FBgn0042185	116
30	FBgn0042135	6
30	FBgn0010213	71
30	FBgn0010213	71
30	FBgn0010213	71
30	FBgn0010213	71
30	FBgn0015765	743
30	FBgn0015765	743
30	FBgn0015765	743
30	FBgn0031436	1
30	FBgn0010051	174
30	FBgn0010051	174
30	FBgn0010051	174
30	FBgn0040309	496
30	FBgn0040309	496
30	FBgn0040309	496
30	FBgn0040308	287
30	FBgn0040308	287
30	FBgn0040305	4
30	FBgn0011828	16
30	FBgn0030092	495
30	FBgn0030092	495
30	FBgn0050487	13
30	FBgn0035438	79
30	FBgn0035438	79
30	FBgn0263933	469
30	FBgn0003301	15
30	FBgn0013576	80
30	FBgn0003256	2736
30	FBgn0033885	52
30	FBgn0033885	52
30	FBgn0033885	52
30	FBgn0033885	52
30	FBgn0003360	483
30	FBgn0038805	363
30	FBgn0283531	27
30	FBgn0283499	323
30	FBgn0283472	873
30	FBgn0001248	280
30	FBgn0001223	148
30	FBgn0031971	15
30	FBgn0003462	232
30	FBgn0003462	232
30	FBgn0003462	232
30	FBgn0003462	232
30	FBgn0003462	232
30	FBgn0003462	232
30	FBgn0031904	3
30	FBgn0031885	187
30	FBgn0038570	53
30	FBgn0038570	53
30	FBgn0038570	53
30	FBgn0010379	1896
30	FBgn0005655	462
30	FBgn0026575	7
30	FBgn0005626	312
30	FBgn0003068	35
30	FBgn0243512	162
30	FBgn0243512	162
30	FBgn0243512	162
30	FBgn0040070	332
30	FBgn0037873	1
30	FBgn0260945	1899
30	FBgn0260945	1899
30	FBgn0260945	1899
30	FBgn0261987	20
30	FBgn0044812	1
30	FBgn0024329	289
30	FBgn0032685	18
30	FBgn0053126	12
30	FBgn0053126	12
30	FBgn0038197	1961
30	FBgn0038197	1961
30	FBgn0261244	3
30	FBgn0026761	903
30	FBgn0036820	34
30	FBgn0038519	40
30	FBgn0038511	7
30	FBgn0261560	268
30	FBgn0261560	268
30	FBgn0038475	89
30	FBgn0038465	6
30	FBgn0038437	5
30	FBgn0038402	50
30	FBgn0031589	46
30	FBgn0038295	1
30	FBgn0015269	314
31	FBgn0011828	11
31	FBgn0034110	149
31	FBgn0010385	291
31	FBgn0037170	6
31	FBgn0020653	261
31	FBgn0024846	185
31	FBgn0036892	115
31	FBgn0052262	13
31	FBgn0050487	3
31	FBgn0037292	11
31	FBgn0030481	13
31	FBgn0036217	13
31	FBgn0003495	1063
31	FBgn0030718	242
31	FBgn0005626	32
31	FBgn0038295	5
31	FBgn0026872	11
31	FBgn0005655	145
31	FBgn0030876	13
31	FBgn0034658	9
31	FBgn0040305	280
31	FBgn0052263	14
31	FBgn0003360	79
31	FBgn0032813	17
31	FBgn0036820	9
31	FBgn0003256	1027
31	FBgn0260747	27
31	FBgn0033799	167
31	FBgn0267339	87
31	FBgn0029580	11
31	FBgn0038436	3
31	FBgn0031971	14
31	FBgn0000422	298
31	FBgn0001248	21
31	FBgn0039576	19
31	FBgn0040805	4
31	FBgn0032935	44
31	FBgn0027864	37
31	FBgn0032901	1
31	FBgn0261862	547
31	FBgn0014391	13
31	FBgn0037248	2366
31	FBgn0041094	41
31	FBgn0003301	210
31	FBgn0243512	5324
31	FBgn0003068	692
31	FBgn0015765	24
31	FBgn0041100	403
31	FBgn0013576	1747
31	FBgn0086711	49
31	FBgn0020278	508
31	FBgn0261244	86
31	FBgn0026575	69
31	FBgn0038197	200
31	FBgn0011205	8
31	FBgn0030092	89
31	FBgn0263933	897
31	FBgn0039802	447
31	FBgn0038511	14
31	FBgn0262975	848
31	FBgn0036165	59
31	FBgn0263986	226
31	FBgn0000229	585
31	FBgn0000173	433
31	FBgn0086361	764
31	FBgn0030872	310
31	FBgn0040070	51
31	FBgn0026761	76
31	FBgn0028396	26
31	FBgn0044812	6
31	FBgn0261560	889
31	FBgn0038805	80
31	FBgn0003462	960
31	FBgn0033631	53
31	FBgn0267376	37
31	FBgn0037873	1
31	FBgn0038437	15
31	FBgn0283472	329
31	FBgn0265605	161
31	FBgn0261987	62
31	FBgn0016120	13
31	FBgn0026086	107
31	FBgn0010379	508
31	FBgn0264325	511
31	FBgn0260945	1394
31	FBgn0032685	32
31	FBgn0033521	29
31	FBgn0259233	105
31	FBgn0032210	22
31	FBgn0032061	131
31	FBgn0000261	488
31	FBgn0010531	9
31	FBgn0036756	35
31	FBgn0036746	3
31	FBgn0033885	628
31	FBgn0264294	2
31	FBgn0004432	53
31	FBgn0031820	69
31	FBgn0283531	482
31	FBgn0038402	268
31	FBgn0042135	7
31	FBgn0034415	15
31	FBgn0035438	28
31	FBgn0001223	63
31	FBgn0283499	363
31	FBgn0038465	21
31	FBgn0010051	571
31	FBgn0038475	531
31	FBgn0042185	85
31	FBgn0024329	88
31	FBgn0028707	12
31	FBgn0263316	27
31	FBgn0031885	92
31	FBgn0000565	6
31	FBgn0053126	104
31	FBgn0031589	18
31	FBgn0031436	6
31	FBgn0015269	21
31	FBgn0024944	51
31	FBgn0015279	1777
31	FBgn0029891	256
31	FBgn0040309	80
31	FBgn0038570	27
31	FBgn0036490	93
31	FBgn0038519	53
31	FBgn0040308	123
31	FBgn0034110	149
31	FBgn0259233	105
31	FBgn0039576	19
31	FBgn0086361	764
31	FBgn0014391	13
31	FBgn0264325	511
31	FBgn0264325	511
31	FBgn0264294	2
31	FBgn0034415	15
31	FBgn0086711	49
31	FBgn0262975	848
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0039802	447
31	FBgn0029891	256
31	FBgn0036756	35
31	FBgn0036746	3
31	FBgn0003495	1063
31	FBgn0000261	488
31	FBgn0000261	488
31	FBgn0000261	488
31	FBgn0016120	13
31	FBgn0024944	51
31	FBgn0036490	93
31	FBgn0036490	93
31	FBgn0041094	41
31	FBgn0004432	53
31	FBgn0026086	107
31	FBgn0267376	37
31	FBgn0024846	185
31	FBgn0024846	185
31	FBgn0027864	37
31	FBgn0260747	27
31	FBgn0036165	59
31	FBgn0032813	17
31	FBgn0032935	44
31	FBgn0034658	9
31	FBgn0020278	508
31	FBgn0011205	8
31	FBgn0265605	161
31	FBgn0031820	69
31	FBgn0015279	1777
31	FBgn0000565	6
31	FBgn0000565	6
31	FBgn0000565	6
31	FBgn0000422	298
31	FBgn0041100	403
31	FBgn0041100	403
31	FBgn0033631	53
31	FBgn0033631	53
31	FBgn0033631	53
31	FBgn0033631	53
31	FBgn0033631	53
31	FBgn0033631	53
31	FBgn0033521	29
31	FBgn0263316	27
31	FBgn0028707	12
31	FBgn0032210	22
31	FBgn0010531	9
31	FBgn0010531	9
31	FBgn0000229	585
31	FBgn0000229	585
31	FBgn0000229	585
31	FBgn0032061	131
31	FBgn0032061	131
31	FBgn0032061	131
31	FBgn0032061	131
31	FBgn0000173	433
31	FBgn0030876	13
31	FBgn0030872	310
31	FBgn0042185	85
31	FBgn0042135	7
31	FBgn0010213	593
31	FBgn0010213	593
31	FBgn0010213	593
31	FBgn0010213	593
31	FBgn0015765	24
31	FBgn0015765	24
31	FBgn0015765	24
31	FBgn0031436	6
31	FBgn0010051	571
31	FBgn0010051	571
31	FBgn0010051	571
31	FBgn0028396	26
31	FBgn0028396	26
31	FBgn0040309	80
31	FBgn0040309	80
31	FBgn0040309	80
31	FBgn0040308	123
31	FBgn0040308	123
31	FBgn0040305	280
31	FBgn0011828	11
31	FBgn0030092	89
31	FBgn0030092	89
31	FBgn0050487	3
31	FBgn0035438	28
31	FBgn0035438	28
31	FBgn0263986	226
31	FBgn0263933	897
31	FBgn0003301	210
31	FBgn0013576	1747
31	FBgn0003256	1027
31	FBgn0033885	628
31	FBgn0033885	628
31	FBgn0033885	628
31	FBgn0033885	628
31	FBgn0003360	79
31	FBgn0038805	80
31	FBgn0283531	482
31	FBgn0283499	363
31	FBgn0283472	329
31	FBgn0001248	21
31	FBgn0001223	63
31	FBgn0031971	14
31	FBgn0003462	960
31	FBgn0003462	960
31	FBgn0003462	960
31	FBgn0003462	960
31	FBgn0003462	960
31	FBgn0003462	960
31	FBgn0031904	2
31	FBgn0031885	92
31	FBgn0038570	27
31	FBgn0038570	27
31	FBgn0038570	27
31	FBgn0010379	508
31	FBgn0005655	145
31	FBgn0026575	69
31	FBgn0005626	32
31	FBgn0003068	692
31	FBgn0033799	167
31	FBgn0033799	167
31	FBgn0033799	167
31	FBgn0033799	167
31	FBgn0243512	5324
31	FBgn0243512	5324
31	FBgn0243512	5324
31	FBgn0040070	51
31	FBgn0037873	1
31	FBgn0260945	1394
31	FBgn0260945	1394
31	FBgn0260945	1394
31	FBgn0261987	62
31	FBgn0044812	6
31	FBgn0024329	88
31	FBgn0051028	13
31	FBgn0032685	32
31	FBgn0037248	2366
31	FBgn0053126	104
31	FBgn0053126	104
31	FBgn0038197	200
31	FBgn0038197	200
31	FBgn0261244	86
31	FBgn0026761	76
31	FBgn0030718	242
31	FBgn0036820	9
31	FBgn0038519	53
31	FBgn0038511	14
31	FBgn0261560	889
31	FBgn0261560	889
31	FBgn0038475	531
31	FBgn0038465	21
31	FBgn0038437	15
31	FBgn0038436	3
31	FBgn0038402	268
31	FBgn0031589	18
31	FBgn0038295	5
31	FBgn0015269	21
32	FBgn0011828	37
32	FBgn0034110	566
32	FBgn0020653	261
32	FBgn0024846	734
32	FBgn0036892	109
32	FBgn0003495	30
32	FBgn0030718	9
32	FBgn0005626	284
32	FBgn0005655	68
32	FBgn0040305	26
32	FBgn0003360	466
32	FBgn0036820	126
32	FBgn0003256	6666
32	FBgn0260747	37
32	FBgn0267339	9
32	FBgn0000422	7
32	FBgn0001248	405
32	FBgn0027864	6
32	FBgn0032901	6
32	FBgn0261862	63
32	FBgn0037248	34
32	FBgn0041094	455
32	FBgn0003301	18
32	FBgn0243512	1974
32	FBgn0003068	62
32	FBgn0015765	916
32	FBgn0041100	8091
32	FBgn0013576	104
32	FBgn0086711	14
32	FBgn0020278	92
32	FBgn0261244	2
32	FBgn0038197	3937
32	FBgn0011205	107
32	FBgn0030092	473
32	FBgn0263933	967
32	FBgn0039802	714
32	FBgn0262975	1518
32	FBgn0036165	619
32	FBgn0000229	8362
32	FBgn0000173	135
32	FBgn0086361	33
32	FBgn0040070	93
32	FBgn0026761	514
32	FBgn0261560	374
32	FBgn0038805	275
32	FBgn0003462	732
32	FBgn0267376	27
32	FBgn0038437	1
32	FBgn0283472	3116
32	FBgn0026086	33
32	FBgn0010379	1733
32	FBgn0264325	191
32	FBgn0260945	3925
32	FBgn0032210	22
32	FBgn0000261	1373
32	FBgn0036756	387
32	FBgn0036746	1
32	FBgn0033885	67
32	FBgn0031820	8
32	FBgn0283531	5
32	FBgn0038402	34
32	FBgn0035438	8
32	FBgn0001223	28
32	FBgn0283499	2121
32	FBgn0038465	6
32	FBgn0010051	368
32	FBgn0038475	315
32	FBgn0024329	282
32	FBgn0028707	2
32	FBgn0263316	17
32	FBgn0031885	96
32	FBgn0053126	28
32	FBgn0051216	18
32	FBgn0015269	912
32	FBgn0024944	70
32	FBgn0015279	4221
32	FBgn0029891	1709
32	FBgn0040309	48
32	FBgn0038570	20
32	FBgn0038519	33
32	FBgn0034110	566
32	FBgn0086361	33
32	FBgn0264325	191
32	FBgn0264325	191
32	FBgn0086711	14
32	FBgn0262975	1518
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0039802	714
32	FBgn0029891	1709
32	FBgn0036756	387
32	FBgn0036746	1
32	FBgn0003495	30
32	FBgn0000261	1373
32	FBgn0000261	1373
32	FBgn0000261	1373
32	FBgn0024944	70
32	FBgn0041094	455
32	FBgn0051216	18
32	FBgn0026086	33
32	FBgn0267376	27
32	FBgn0024846	734
32	FBgn0024846	734
32	FBgn0027864	6
32	FBgn0260747	37
32	FBgn0036165	619
32	FBgn0020278	92
32	FBgn0011205	107
32	FBgn0031820	8
32	FBgn0015279	4221
32	FBgn0000422	7
32	FBgn0041100	8091
32	FBgn0041100	8091
32	FBgn0263316	17
32	FBgn0028707	2
32	FBgn0032210	22
32	FBgn0000229	8362
32	FBgn0000229	8362
32	FBgn0000229	8362
32	FBgn0000173	135
32	FBgn0010213	1151
32	FBgn0010213	1151
32	FBgn0010213	1151
32	FBgn0010213	1151
32	FBgn0015765	916
32	FBgn0015765	916
32	FBgn0015765	916
32	FBgn0010051	368
32	FBgn0010051	368
32	FBgn0010051	368
32	FBgn0040309	48
32	FBgn0040309	48
32	FBgn0040309	48
32	FBgn0040305	26
32	FBgn0011828	37
32	FBgn0030092	473
32	FBgn0030092	473
32	FBgn0035438	8
32	FBgn0035438	8
32	FBgn0263933	967
32	FBgn0003301	18
32	FBgn0013576	104
32	FBgn0003256	6666
32	FBgn0033885	67
32	FBgn0033885	67
32	FBgn0033885	67
32	FBgn0033885	67
32	FBgn0003360	466
32	FBgn0038805	275
32	FBgn0283531	5
32	FBgn0283499	2121
32	FBgn0283472	3116
32	FBgn0001248	405
32	FBgn0001223	28
32	FBgn0003462	732
32	FBgn0003462	732
32	FBgn0003462	732
32	FBgn0003462	732
32	FBgn0003462	732
32	FBgn0003462	732
32	FBgn0031885	96
32	FBgn0038570	20
32	FBgn0038570	20
32	FBgn0038570	20
32	FBgn0010379	1733
32	FBgn0005655	68
32	FBgn0005626	284
32	FBgn0003068	62
32	FBgn0243512	1974
32	FBgn0243512	1974
32	FBgn0243512	1974
32	FBgn0040070	93
32	FBgn0260945	3925
32	FBgn0260945	3925
32	FBgn0260945	3925
32	FBgn0024329	282
32	FBgn0037248	34
32	FBgn0053126	28
32	FBgn0053126	28
32	FBgn0038197	3937
32	FBgn0038197	3937
32	FBgn0261244	2
32	FBgn0026761	514
32	FBgn0030718	9
32	FBgn0036820	126
32	FBgn0038519	33
32	FBgn0261560	374
32	FBgn0261560	374
32	FBgn0038475	315
32	FBgn0038465	6
32	FBgn0038437	1
32	FBgn0038402	34
32	FBgn0015269	912
33	FBgn0011828	1
33	FBgn0034110	67
33	FBgn0037170	1
33	FBgn0020653	4
33	FBgn0024846	348
33	FBgn0036892	29
33	FBgn0050487	7
33	FBgn0037292	3
33	FBgn0003495	5
33	FBgn0005626	61
33	FBgn0026872	3
33	FBgn0005655	99
33	FBgn0034658	3
33	FBgn0040305	2
33	FBgn0003360	182
33	FBgn0032813	8
33	FBgn0036820	30
33	FBgn0003256	946
33	FBgn0260747	8
33	FBgn0267339	4
33	FBgn0029580	3
33	FBgn0001248	15
33	FBgn0039576	2
33	FBgn0032935	2
33	FBgn0027864	9
33	FBgn0032901	1
33	FBgn0261862	6
33	FBgn0014391	1
33	FBgn0037248	8
33	FBgn0041094	51
33	FBgn0003301	21
33	FBgn0243512	65
33	FBgn0003068	62
33	FBgn0015765	157
33	FBgn0041100	1035
33	FBgn0013576	17
33	FBgn0020278	27
33	FBgn0261244	3
33	FBgn0026575	7
33	FBgn0038197	782
33	FBgn0011205	1
33	FBgn0030092	22
33	FBgn0263933	48
33	FBgn0039802	22
33	FBgn0262975	57
33	FBgn0036165	23
33	FBgn0000229	593
33	FBgn0000173	23
33	FBgn0086361	81
33	FBgn0040070	69
33	FBgn0026761	76
33	FBgn0261560	169
33	FBgn0038805	33
33	FBgn0003462	89
33	FBgn0033631	35
33	FBgn0267376	3
33	FBgn0283472	267
33	FBgn0265605	19
33	FBgn0016120	6
33	FBgn0026086	3
33	FBgn0010379	398
33	FBgn0264325	30
33	FBgn0260945	939
33	FBgn0032685	2
33	FBgn0033521	3
33	FBgn0259233	3
33	FBgn0032210	35
33	FBgn0032061	9
33	FBgn0000261	85
33	FBgn0010531	17
33	FBgn0036756	69
33	FBgn0036746	6
33	FBgn0033885	29
33	FBgn0264294	5
33	FBgn0004432	19
33	FBgn0038402	21
33	FBgn0042135	3
33	FBgn0035438	133
33	FBgn0001223	30
33	FBgn0283499	85
33	FBgn0010051	20
33	FBgn0038475	19
33	FBgn0042185	20
33	FBgn0024329	87
33	FBgn0031885	67
33	FBgn0000565	5
33	FBgn0031589	3
33	FBgn0051216	6
33	FBgn0015269	39
33	FBgn0024944	7
33	FBgn0015279	107
33	FBgn0029891	80
33	FBgn0040309	102
33	FBgn0038570	7
33	FBgn0036490	16
33	FBgn0038519	9
33	FBgn0040308	34
33	FBgn0034110	67
33	FBgn0259233	3
33	FBgn0039576	2
33	FBgn0086361	81
33	FBgn0014391	1
33	FBgn0264325	30
33	FBgn0264325	30
33	FBgn0264294	5
33	FBgn0262975	57
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0039802	22
33	FBgn0029891	80
33	FBgn0036756	69
33	FBgn0036746	6
33	FBgn0003495	5
33	FBgn0000261	85
33	FBgn0000261	85
33	FBgn0000261	85
33	FBgn0016120	6
33	FBgn0024944	7
33	FBgn0036490	16
33	FBgn0036490	16
33	FBgn0041094	51
33	FBgn0004432	19
33	FBgn0051216	6
33	FBgn0026086	3
33	FBgn0267376	3
33	FBgn0024846	348
33	FBgn0024846	348
33	FBgn0027864	9
33	FBgn0260747	8
33	FBgn0036165	23
33	FBgn0032813	8
33	FBgn0032935	2
33	FBgn0034658	3
33	FBgn0020278	27
33	FBgn0011205	1
33	FBgn0265605	19
33	FBgn0015279	107
33	FBgn0000565	5
33	FBgn0000565	5
33	FBgn0000565	5
33	FBgn0041100	1035
33	FBgn0041100	1035
33	FBgn0033631	35
33	FBgn0033631	35
33	FBgn0033631	35
33	FBgn0033631	35
33	FBgn0033631	35
33	FBgn0033631	35
33	FBgn0033521	3
33	FBgn0032210	35
33	FBgn0010531	17
33	FBgn0010531	17
33	FBgn0000229	593
33	FBgn0000229	593
33	FBgn0000229	593
33	FBgn0032061	9
33	FBgn0032061	9
33	FBgn0032061	9
33	FBgn0032061	9
33	FBgn0000173	23
33	FBgn0042185	20
33	FBgn0042135	3
33	FBgn0010213	25
33	FBgn0010213	25
33	FBgn0010213	25
33	FBgn0010213	25
33	FBgn0015765	157
33	FBgn0015765	157
33	FBgn0015765	157
33	FBgn0010051	20
33	FBgn0010051	20
33	FBgn0010051	20
33	FBgn0040309	102
33	FBgn0040309	102
33	FBgn0040309	102
33	FBgn0040308	34
33	FBgn0040308	34
33	FBgn0040305	2
33	FBgn0011828	1
33	FBgn0030092	22
33	FBgn0030092	22
33	FBgn0050487	7
33	FBgn0035438	133
33	FBgn0035438	133
33	FBgn0263933	48
33	FBgn0003301	21
33	FBgn0013576	17
33	FBgn0003256	946
33	FBgn0033885	29
33	FBgn0033885	29
33	FBgn0033885	29
33	FBgn0033885	29
33	FBgn0003360	182
33	FBgn0038805	33
33	FBgn0283499	85
33	FBgn0283472	267
33	FBgn0001248	15
33	FBgn0001223	30
33	FBgn0003462	89
33	FBgn0003462	89
33	FBgn0003462	89
33	FBgn0003462	89
33	FBgn0003462	89
33	FBgn0003462	89
33	FBgn0031885	67
33	FBgn0038570	7
33	FBgn0038570	7
33	FBgn0038570	7
33	FBgn0010379	398
33	FBgn0005655	99
33	FBgn0026575	7
33	FBgn0005626	61
33	FBgn0003068	62
33	FBgn0243512	65
33	FBgn0243512	65
33	FBgn0243512	65
33	FBgn0040070	69
33	FBgn0260945	939
33	FBgn0260945	939
33	FBgn0260945	939
33	FBgn0024329	87
33	FBgn0032685	2
33	FBgn0037248	8
33	FBgn0038197	782
33	FBgn0038197	782
33	FBgn0261244	3
33	FBgn0026761	76
33	FBgn0036820	30
33	FBgn0038519	9
33	FBgn0261560	169
33	FBgn0261560	169
33	FBgn0038475	19
33	FBgn0038402	21
33	FBgn0031589	3
33	FBgn0015269	39
34	FBgn0011828	1
34	FBgn0034110	74
34	FBgn0037170	3
34	FBgn0020653	6
34	FBgn0024846	39
34	FBgn0036892	10
34	FBgn0052262	2
34	FBgn0050487	2
34	FBgn0037292	2
34	FBgn0030481	2
34	FBgn0036217	2
34	FBgn0003495	264
34	FBgn0005626	3
34	FBgn0038295	4
34	FBgn0026872	2
34	FBgn0005655	30
34	FBgn0030876	2
34	FBgn0034658	8
34	FBgn0040305	38
34	FBgn0052263	2
34	FBgn0003360	98
34	FBgn0032813	4
34	FBgn0036820	7
34	FBgn0003256	226
34	FBgn0260747	332
34	FBgn0267339	10
34	FBgn0029580	2
34	FBgn0031971	3
34	FBgn0000422	8
34	FBgn0001248	4
34	FBgn0039576	5
34	FBgn0040805	4
34	FBgn0032935	16
34	FBgn0027864	227
34	FBgn0032901	1
34	FBgn0261862	11
34	FBgn0014391	7
34	FBgn0037248	21
34	FBgn0041094	3
34	FBgn0003301	178
34	FBgn0243512	533
34	FBgn0003068	163
34	FBgn0015765	5
34	FBgn0041100	465
34	FBgn0013576	40
34	FBgn0086711	2
34	FBgn0020278	54
34	FBgn0261244	7
34	FBgn0026575	17
34	FBgn0038197	127
34	FBgn0011205	1
34	FBgn0030092	7
34	FBgn0263933	33
34	FBgn0039802	8
34	FBgn0038511	2
34	FBgn0262975	156
34	FBgn0036165	2
34	FBgn0000229	92
34	FBgn0000173	26
34	FBgn0086361	85
34	FBgn0040070	7
34	FBgn0026761	17
34	FBgn0044812	2
34	FBgn0261560	53
34	FBgn0038805	10
34	FBgn0003462	82
34	FBgn0033631	15
34	FBgn0267376	3
34	FBgn0038437	2
34	FBgn0283472	30
34	FBgn0265605	43
34	FBgn0261987	14
34	FBgn0016120	6
34	FBgn0026086	11
34	FBgn0010379	59
34	FBgn0264325	65
34	FBgn0260945	624
34	FBgn0032685	6
34	FBgn0033521	6
34	FBgn0259233	12
34	FBgn0032210	4
34	FBgn0032061	18
34	FBgn0000261	60
34	FBgn0010531	3
34	FBgn0036756	122
34	FBgn0033885	160
34	FBgn0264294	1
34	FBgn0004432	12
34	FBgn0283531	5
34	FBgn0038402	226
34	FBgn0042135	3
34	FBgn0034415	4
34	FBgn0035438	56
34	FBgn0001223	14
34	FBgn0283499	140
34	FBgn0038465	5
34	FBgn0010051	43
34	FBgn0038475	5
34	FBgn0042185	12
34	FBgn0024329	11
34	FBgn0028707	2
34	FBgn0263316	1
34	FBgn0031885	50
34	FBgn0000565	4
34	FBgn0031589	7
34	FBgn0031436	1
34	FBgn0015269	56
34	FBgn0024944	11
34	FBgn0015279	130
34	FBgn0029891	387
34	FBgn0040309	24
34	FBgn0038570	59
34	FBgn0036490	23
34	FBgn0038519	51
34	FBgn0040308	34
34	FBgn0034110	74
34	FBgn0259233	12
34	FBgn0039576	5
34	FBgn0086361	85
34	FBgn0014391	7
34	FBgn0264325	65
34	FBgn0264325	65
34	FBgn0264294	1
34	FBgn0034415	4
34	FBgn0086711	2
34	FBgn0262975	156
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0039802	8
34	FBgn0029891	387
34	FBgn0036756	122
34	FBgn0003495	264
34	FBgn0000261	60
34	FBgn0000261	60
34	FBgn0000261	60
34	FBgn0016120	6
34	FBgn0024944	11
34	FBgn0036490	23
34	FBgn0036490	23
34	FBgn0041094	3
34	FBgn0004432	12
34	FBgn0026086	11
34	FBgn0267376	3
34	FBgn0024846	39
34	FBgn0024846	39
34	FBgn0027864	227
34	FBgn0260747	332
34	FBgn0036165	2
34	FBgn0032813	4
34	FBgn0032935	16
34	FBgn0034658	8
34	FBgn0020278	54
34	FBgn0011205	1
34	FBgn0265605	43
34	FBgn0015279	130
34	FBgn0000565	4
34	FBgn0000565	4
34	FBgn0000565	4
34	FBgn0000422	8
34	FBgn0041100	465
34	FBgn0041100	465
34	FBgn0033631	15
34	FBgn0033631	15
34	FBgn0033631	15
34	FBgn0033631	15
34	FBgn0033631	15
34	FBgn0033631	15
34	FBgn0033521	6
34	FBgn0263316	1
34	FBgn0028707	2
34	FBgn0032210	4
34	FBgn0010531	3
34	FBgn0010531	3
34	FBgn0000229	92
34	FBgn0000229	92
34	FBgn0000229	92
34	FBgn0032061	18
34	FBgn0032061	18
34	FBgn0032061	18
34	FBgn0032061	18
34	FBgn0000173	26
34	FBgn0030876	2
34	FBgn0042185	12
34	FBgn0042135	3
34	FBgn0010213	34
34	FBgn0010213	34
34	FBgn0010213	34
34	FBgn0010213	34
34	FBgn0015765	5
34	FBgn0015765	5
34	FBgn0015765	5
34	FBgn0031436	1
34	FBgn0010051	43
34	FBgn0010051	43
34	FBgn0010051	43
34	FBgn0040309	24
34	FBgn0040309	24
34	FBgn0040309	24
34	FBgn0040308	34
34	FBgn0040308	34
34	FBgn0040305	38
34	FBgn0011828	1
34	FBgn0030092	7
34	FBgn0030092	7
34	FBgn0050487	2
34	FBgn0035438	56
34	FBgn0035438	56
34	FBgn0263933	33
34	FBgn0003301	178
34	FBgn0013576	40
34	FBgn0003256	226
34	FBgn0033885	160
34	FBgn0033885	160
34	FBgn0033885	160
34	FBgn0033885	160
34	FBgn0003360	98
34	FBgn0038805	10
34	FBgn0283531	5
34	FBgn0283499	140
34	FBgn0283472	30
34	FBgn0001248	4
34	FBgn0001223	14
34	FBgn0031971	3
34	FBgn0003462	82
34	FBgn0003462	82
34	FBgn0003462	82
34	FBgn0003462	82
34	FBgn0003462	82
34	FBgn0003462	82
34	FBgn0031885	50
34	FBgn0038570	59
34	FBgn0038570	59
34	FBgn0038570	59
34	FBgn0010379	59
34	FBgn0005655	30
34	FBgn0026575	17
34	FBgn0005626	3
34	FBgn0003068	163
34	FBgn0243512	533
34	FBgn0243512	533
34	FBgn0243512	533
34	FBgn0040070	7
34	FBgn0260945	624
34	FBgn0260945	624
34	FBgn0260945	624
34	FBgn0261987	14
34	FBgn0044812	2
34	FBgn0024329	11
34	FBgn0051028	6
34	FBgn0032685	6
34	FBgn0037248	21
34	FBgn0038197	127
34	FBgn0038197	127
34	FBgn0261244	7
34	FBgn0026761	17
34	FBgn0036820	7
34	FBgn0038519	51
34	FBgn0038511	2
34	FBgn0261560	53
34	FBgn0261560	53
34	FBgn0038475	5
34	FBgn0038465	5
34	FBgn0038437	2
34	FBgn0038402	226
34	FBgn0031589	7
34	FBgn0038295	4
34	FBgn0015269	56
63	FBgn0011828	9
63	FBgn0034110	108
63	FBgn0010385	108
63	FBgn0020653	8
63	FBgn0024846	44
63	FBgn0036892	146
63	FBgn0003495	108
63	FBgn0030718	17
63	FBgn0005626	27
63	FBgn0005655	56
63	FBgn0040305	50
63	FBgn0003256	208
63	FBgn0033799	47
63	FBgn0267339	8
63	FBgn0000422	15
63	FBgn0001248	71
63	FBgn0027864	1
63	FBgn0261862	77
63	FBgn0037248	489
63	FBgn0041094	8
63	FBgn0003301	44
63	FBgn0243512	1370
63	FBgn0003068	9
63	FBgn0015765	23
63	FBgn0041100	168
63	FBgn0013576	22
63	FBgn0086711	15
63	FBgn0020278	3
63	FBgn0261244	159
63	FBgn0038197	359
63	FBgn0011205	82
63	FBgn0263933	609
